design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
aes,cts,4_1_cts,base,1,setup_hold,1.75,0.01,50,50,-9.24,0.004,26,12.47,388d27212cfe76a19f9c,0.96,2026-09-10T21:27:28
aes,floorplan,2_1_floorplan,base,1,floorplan_setup,14.42,,1077,1057,-59.315,-45.023,150,17.68,6a612011b922a089739e,0.82,2026-09-10T21:27:15
aes,full,2_1_floorplan,base-p00670068,1,floorplan_setup,12.33,,1077,1057,-59.315,-45.023,150,15.58,6a612011b922a089739e,0.99,2026-09-12T19:53:28
aes,full,4_1_cts,base-p00670068,1,setup_hold,1.51,0.01,50,50,-9.24,0.004,26,12.15,388d27212cfe76a19f9c,0.99,2026-09-12T19:53:28
aes,full,5_1_grt,base-p00670068,1,setup_hold,28.04,0.05,596,569,-13.943,-4.195,111,52.11,de5b7477dac8c0b96048,0.99,2026-09-12T19:53:28
aes,full,5_1_grt,base-p00670068,1,post_grt_wns,0.44,,1,0,-4.78,-4.78,24,52.11,de5b7477dac8c0b96048,0.99,2026-09-12T19:53:28
aes,full,2_1_floorplan,base-p0069,1,floorplan_setup,12.36,,1077,1057,-59.315,-45.023,150,15.63,6a612011b922a089739e,0.91,2026-09-13T02:33:59
aes,full,4_1_cts,base-p0069,1,setup_hold,1.5,0.01,50,50,-9.24,0.004,26,12.13,388d27212cfe76a19f9c,0.91,2026-09-13T02:33:59
aes,full,5_1_grt,base-p0069,1,setup_hold,27.24,0.05,596,569,-13.943,-4.195,111,50.92,de5b7477dac8c0b96048,0.91,2026-09-13T02:33:59
aes,full,5_1_grt,base-p0069,1,post_grt_wns,0.44,,1,0,-4.78,-4.78,24,50.92,de5b7477dac8c0b96048,0.91,2026-09-13T02:33:59
aes,full,2_1_floorplan,base-p0074,1,floorplan_setup,12.37,,1077,1057,-59.315,-45.023,150,15.61,6a612011b922a089739e,0.97,2026-09-12T23:15:32
aes,full,4_1_cts,base-p0074,1,setup_hold,1.48,0.01,50,50,-9.24,0.004,26,12.15,388d27212cfe76a19f9c,0.97,2026-09-12T23:15:32
aes,full,5_1_grt,base-p0074,1,setup_hold,28.04,0.05,596,569,-13.943,-4.195,111,51.9,de5b7477dac8c0b96048,0.97,2026-09-12T23:15:32
aes,full,5_1_grt,base-p0074,1,post_grt_wns,0.45,,1,0,-4.78,-4.78,24,51.9,de5b7477dac8c0b96048,0.97,2026-09-12T23:15:32
aes,full,2_1_floorplan,base-p0077,1,floorplan_setup,12.79,,1081,1040,-59.315,-45.023,150,16.01,e9f580fa1e661e811705,0.95,2026-09-13T18:47:43
aes,full,4_1_cts,base-p0077,1,setup_hold,5.58,0.01,245,238,-31.412,-3.298,61,16.37,e1021f8c8b0400add670,0.95,2026-09-13T18:47:43
aes,full,5_1_grt,base-p0077,1,setup_hold,31.41,0.05,848,797,-15.576,-11.897,105,56.1,e99d81b9bd106c40baf3,0.95,2026-09-13T18:47:43
aes,full,5_1_grt,base-p0077,1,post_grt_wns,0.46,,1,0,-11.566,-11.566,62,56.1,e99d81b9bd106c40baf3,0.95,2026-09-13T18:47:43
aes,grt,5_1_grt,base,1,setup_hold,29.73,0.05,596,569,-13.943,-4.195,111,53.53,de5b7477dac8c0b96048,0.97,2026-09-10T21:28:23
aes,grt,5_1_grt,base,1,post_grt_wns,0.47,,1,0,-4.78,-4.78,24,53.53,de5b7477dac8c0b96048,0.97,2026-09-10T21:28:23
aes-mbff,cts,4_1_cts,base,1,setup_hold,1.3,0.01,39,39,-9.009,0.371,18,11.61,7b694d536d2d1022c45e,0.91,2026-09-10T21:34:00
aes-mbff,floorplan,2_1_floorplan,base,1,floorplan_setup,0.11,,0,,,,,2.83,c422fbb68d101a10151a,0.82,2026-09-10T21:33:47
aes-mbff,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.11,,0,,,,,2.85,c422fbb68d101a10151a,0.79,2026-09-12T20:05:23
aes-mbff,full,4_1_cts,base-p00670068,1,setup_hold,1.23,0.01,39,39,-9.009,0.371,18,11.7,7b694d536d2d1022c45e,0.79,2026-09-12T20:05:23
aes-mbff,full,5_1_grt,base-p00670068,1,setup_hold,10.12,0.06,267,238,-17.947,-1.2,106,34.04,f10f16d2f8ed4cb5ee89,0.79,2026-09-12T20:05:23
aes-mbff,full,5_1_grt,base-p00670068,1,post_grt_wns,0.45,,1,0,-2.004,-2.004,5,34.04,f10f16d2f8ed4cb5ee89,0.79,2026-09-12T20:05:23
aes-mbff,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.1,,0,,,,,2.83,c422fbb68d101a10151a,0.96,2026-09-13T02:46:06
aes-mbff,full,4_1_cts,base-p0069,1,setup_hold,1.17,0.01,39,39,-9.009,0.371,18,11.56,7b694d536d2d1022c45e,0.96,2026-09-13T02:46:06
aes-mbff,full,5_1_grt,base-p0069,1,setup_hold,10.08,0.06,267,238,-17.947,-1.2,106,34.01,f10f16d2f8ed4cb5ee89,0.96,2026-09-13T02:46:06
aes-mbff,full,5_1_grt,base-p0069,1,post_grt_wns,0.46,,1,0,-2.004,-2.004,5,34.01,f10f16d2f8ed4cb5ee89,0.96,2026-09-13T02:46:06
aes-mbff,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.1,,0,,,,,2.79,c422fbb68d101a10151a,0.83,2026-09-12T23:27:56
aes-mbff,full,4_1_cts,base-p0074,1,setup_hold,1.23,0.01,39,39,-9.009,0.371,18,11.54,7b694d536d2d1022c45e,0.83,2026-09-12T23:27:56
aes-mbff,full,5_1_grt,base-p0074,1,setup_hold,10.33,0.06,267,238,-17.947,-1.2,106,34.42,f10f16d2f8ed4cb5ee89,0.83,2026-09-12T23:27:56
aes-mbff,full,5_1_grt,base-p0074,1,post_grt_wns,0.43,,1,0,-2.004,-2.004,5,34.42,f10f16d2f8ed4cb5ee89,0.83,2026-09-12T23:27:56
aes-mbff,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.11,,0,,,,,2.84,c422fbb68d101a10151a,0.82,2026-09-13T18:59:56
aes-mbff,full,4_1_cts,base-p0077,1,setup_hold,1.24,0.01,39,39,-9.009,0.371,18,11.83,7b694d536d2d1022c45e,0.82,2026-09-13T18:59:56
aes-mbff,full,5_1_grt,base-p0077,1,setup_hold,10.98,0.06,279,266,-17.947,-1.2,106,35.17,0a2ad8e8cc5f1489d7fb,0.82,2026-09-13T18:59:56
aes-mbff,full,5_1_grt,base-p0077,1,post_grt_wns,0.46,,1,0,-2.213,-2.213,5,35.17,0a2ad8e8cc5f1489d7fb,0.82,2026-09-13T18:59:56
aes-mbff,grt,5_1_grt,base,1,setup_hold,11.53,0.06,267,238,-17.947,-1.2,106,35.68,f10f16d2f8ed4cb5ee89,0.93,2026-09-10T21:34:37
aes-mbff,grt,5_1_grt,base,1,post_grt_wns,0.47,,1,0,-2.004,-2.004,5,35.68,f10f16d2f8ed4cb5ee89,0.93,2026-09-10T21:34:37
aes_lvt,cts,4_1_cts,base,1,setup_hold,0.42,0.08,0,,,,,10.75,94255454a0e4207922be,0.93,2026-09-10T21:31:16
aes_lvt,floorplan,2_1_floorplan,base,1,floorplan_setup,0.09,,0,,,,,3.44,05fbccf4fa7def676509,0.91,2026-09-10T21:31:04
aes_lvt,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.09,,0,,,,,3.46,05fbccf4fa7def676509,0.96,2026-09-12T19:59:37
aes_lvt,full,4_1_cts,base-p00670068,1,setup_hold,0.36,0.07,0,,,,,10.69,94255454a0e4207922be,0.96,2026-09-12T19:59:37
aes_lvt,full,5_1_grt,base-p00670068,1,setup_hold,0.33,0.09,0,,,,,20.43,6f020f356230f2a89325,0.96,2026-09-12T19:59:37
aes_lvt,full,5_1_grt,base-p00670068,1,post_grt_wns,0.34,,0,,,,,20.43,6f020f356230f2a89325,0.96,2026-09-12T19:59:37
aes_lvt,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.09,,0,,,,,3.44,05fbccf4fa7def676509,0.85,2026-09-13T02:40:36
aes_lvt,full,4_1_cts,base-p0069,1,setup_hold,0.4,0.08,0,,,,,10.77,94255454a0e4207922be,0.85,2026-09-13T02:40:36
aes_lvt,full,5_1_grt,base-p0069,1,setup_hold,0.35,0.12,0,,,,,20.27,6f020f356230f2a89325,0.85,2026-09-13T02:40:36
aes_lvt,full,5_1_grt,base-p0069,1,post_grt_wns,0.29,,0,,,,,20.27,6f020f356230f2a89325,0.85,2026-09-13T02:40:36
aes_lvt,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.09,,0,,,,,3.43,05fbccf4fa7def676509,0.78,2026-09-12T23:22:10
aes_lvt,full,4_1_cts,base-p0074,1,setup_hold,0.42,0.07,0,,,,,10.47,94255454a0e4207922be,0.78,2026-09-12T23:22:10
aes_lvt,full,5_1_grt,base-p0074,1,setup_hold,0.35,0.1,0,,,,,20.58,6f020f356230f2a89325,0.78,2026-09-12T23:22:10
aes_lvt,full,5_1_grt,base-p0074,1,post_grt_wns,0.32,,0,,,,,20.58,6f020f356230f2a89325,0.78,2026-09-12T23:22:10
aes_lvt,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.09,,0,,,,,3.43,05fbccf4fa7def676509,0.81,2026-09-13T18:54:19
aes_lvt,full,4_1_cts,base-p0077,1,setup_hold,0.41,0.08,0,,,,,10.68,94255454a0e4207922be,0.81,2026-09-13T18:54:19
aes_lvt,full,5_1_grt,base-p0077,1,setup_hold,0.34,0.1,0,,,,,20.49,6f020f356230f2a89325,0.81,2026-09-13T18:54:19
aes_lvt,full,5_1_grt,base-p0077,1,post_grt_wns,0.32,,0,,,,,20.49,6f020f356230f2a89325,0.81,2026-09-13T18:54:19
aes_lvt,grt,5_1_grt,base,1,setup_hold,0.32,0.1,0,,,,,20.43,6f020f356230f2a89325,0.94,2026-09-10T21:31:38
aes_lvt,grt,5_1_grt,base,1,post_grt_wns,0.29,,0,,,,,20.43,6f020f356230f2a89325,0.94,2026-09-10T21:31:38
coralnpu,cts,4_1_cts,base,1,setup_hold,385.37,0.56,1500,1280,-2142.929,-2053.337,16853,530.85,2be3f5b16ac161318a1c,0.98,2026-09-10T23:10:08
coralnpu,cts,4_1_cts,base-p006700680069,1,setup_hold,328.94,0.54,1500,1280,-2142.929,-2053.337,16853,472.4,2be3f5b16ac161318a1c,0.87,2026-09-12T02:44:45
coralnpu,cts,4_1_cts,base-p0073,1,setup_hold,304.33,0.55,1300,1280,-2142.929,-2053.337,16853,449.25,08742768184354bd41c6,0.81,2026-09-12T13:53:19
coralnpu,cts,4_1_cts,base-p0074,1,setup_hold,330.47,0.54,1500,1280,-2142.929,-2053.337,16853,475.22,2be3f5b16ac161318a1c,0.82,2026-09-12T17:06:59
coralnpu,cts,4_1_cts,base-prof,1,setup_hold,384.93,0.55,1500,1280,-2142.929,-2053.337,16853,531.49,2be3f5b16ac161318a1c,0.94,2026-09-11T01:19:28
coralnpu,floorplan,2_1_floorplan,base,1,floorplan_setup,225.27,,1200,23,-13804.944,-2383.044,16853,275.63,07ad1ef643b6055207ce,0.80,2026-09-10T23:00:15
coralnpu,floorplan,2_1_floorplan,base-p006700680069,1,floorplan_setup,48.04,,400,23,-13804.944,-2383.044,16853,99.53,07ad1ef643b6055207ce,0.86,2026-09-12T02:23:02
coralnpu,floorplan,2_1_floorplan,base-p0073,1,floorplan_setup,29.16,,43,23,-13804.944,-2383.044,16853,78.6,07ad1ef643b6055207ce,0.86,2026-09-12T13:32:36
coralnpu,floorplan,2_1_floorplan,base-p0074,1,floorplan_setup,87.89,,1200,23,-13804.944,-2383.044,16853,137.98,07ad1ef643b6055207ce,0.88,2026-09-12T16:44:45
coralnpu,floorplan,2_1_floorplan,base-prof,1,floorplan_setup,221.33,,1200,23,-13804.944,-2383.044,16853,271.77,07ad1ef643b6055207ce,0.97,2026-09-11T00:54:46
coralnpu,grt,5_1_grt,base,1,setup_hold,674.13,1.27,1400,734,-2113.249,-2099.549,16853,1238.01,d7dc7d7019cd109a1d30,0.94,2026-09-10T23:32:32
coralnpu,grt,5_1_grt,base,1,post_grt_wns,8.44,,1,0,-2102.223,-2102.223,16853,1238.01,d7dc7d7019cd109a1d30,0.94,2026-09-10T23:32:32
coralnpu,grt,5_1_grt,base-p006700680069,1,setup_hold,617.74,1.26,1400,734,-2113.249,-2099.549,16853,1183.43,d7dc7d7019cd109a1d30,0.90,2026-09-12T03:15:09
coralnpu,grt,5_1_grt,base-p006700680069,1,post_grt_wns,8.16,,1,0,-2102.223,-2102.223,16853,1183.43,d7dc7d7019cd109a1d30,0.90,2026-09-12T03:15:09
coralnpu,grt,5_1_grt,base-p0073,1,setup_hold,470.87,1.21,1200,730,-2113.468,-2101.813,16853,1036.31,4e443b68c2a70774b95b,0.94,2026-09-12T14:20:25
coralnpu,grt,5_1_grt,base-p0073,1,post_grt_wns,7.99,,1,0,-2104.765,-2104.765,16853,1036.31,4e443b68c2a70774b95b,0.94,2026-09-12T14:20:25
coralnpu,grt,5_1_grt,base-p0074,1,setup_hold,679.47,1.26,1400,734,-2113.249,-2099.549,16853,1297.33,d7dc7d7019cd109a1d30,0.85,2026-09-12T17:40:03
coralnpu,grt,5_1_grt,base-p0074,1,post_grt_wns,8.36,,1,0,-2102.223,-2102.223,16853,1297.33,d7dc7d7019cd109a1d30,0.85,2026-09-12T17:40:03
coralnpu,grt,5_1_grt,base-prof,1,setup_hold,688.86,1.27,1400,734,-2113.249,-2099.549,16853,1263.15,d7dc7d7019cd109a1d30,0.92,2026-09-11T01:54:10
coralnpu,grt,5_1_grt,base-prof,1,post_grt_wns,8.45,,1,0,-2102.223,-2102.223,16853,1263.15,d7dc7d7019cd109a1d30,0.92,2026-09-11T01:54:10
ethmac,cts,4_1_cts,base,1,setup_hold,7.89,0.17,108,60,-86.312,-83.009,20,47.03,b2638a74278d34b25525,0.89,2026-09-10T22:10:10
ethmac,floorplan,2_1_floorplan,base,1,floorplan_setup,33.65,,509,448,-3111.825,-82.332,373,48.16,1675822e33d891cab1fd,0.89,2026-09-10T22:08:37
ethmac,full,2_1_floorplan,base-p00670068,1,floorplan_setup,16.18,,509,448,-3111.825,-82.332,373,30.51,1675822e33d891cab1fd,0.93,2026-09-12T20:41:58
ethmac,full,4_1_cts,base-p00670068,1,setup_hold,5.9,0.16,108,60,-86.312,-83.009,20,44.97,b2638a74278d34b25525,0.93,2026-09-12T20:41:58
ethmac,full,5_1_grt,base-p00670068,1,setup_hold,16.58,0.36,289,233,-102.291,-99.186,67,140.71,475c744da884c861d1f7,0.93,2026-09-12T20:41:58
ethmac,full,5_1_grt,base-p00670068,1,post_grt_wns,2.53,,1,0,-98.825,-98.825,56,140.71,475c744da884c861d1f7,0.93,2026-09-12T20:41:58
ethmac,full,2_1_floorplan,base-p0069,1,floorplan_setup,16.09,,509,448,-3111.825,-82.332,373,30.76,1675822e33d891cab1fd,0.85,2026-09-13T03:22:25
ethmac,full,4_1_cts,base-p0069,1,setup_hold,5.96,0.16,108,60,-86.312,-83.009,20,44.89,b2638a74278d34b25525,0.85,2026-09-13T03:22:25
ethmac,full,5_1_grt,base-p0069,1,setup_hold,16.38,0.36,289,233,-102.291,-99.186,67,140.17000000000002,475c744da884c861d1f7,0.85,2026-09-13T03:22:25
ethmac,full,5_1_grt,base-p0069,1,post_grt_wns,2.52,,1,0,-98.825,-98.825,56,140.17000000000002,475c744da884c861d1f7,0.85,2026-09-13T03:22:25
ethmac,full,2_1_floorplan,base-p0074,1,floorplan_setup,12.59,,300,47,-3111.825,-82.461,373,26.92,6ec2a87a0da17a8c55c0,0.91,2026-09-13T00:03:19
ethmac,full,4_1_cts,base-p0074,1,setup_hold,6.35,0.2,142,123,-88.023,-84.424,22,45.78,802577ca6f524158e514,0.91,2026-09-13T00:03:19
ethmac,full,5_1_grt,base-p0074,1,setup_hold,14.93,0.4,251,170,-97.983,-97.505,73,138.35,04826d3030c4c9011785,0.91,2026-09-13T00:03:19
ethmac,full,5_1_grt,base-p0074,1,post_grt_wns,2.62,,1,0,-99.864,-99.864,59,138.35,04826d3030c4c9011785,0.91,2026-09-13T00:03:19
ethmac,full,2_1_floorplan,base-p0077,1,floorplan_setup,16.19,,510,505,-3111.825,-82.332,373,30.65,911830f91defcc6b4129,0.93,2026-09-13T19:38:22
ethmac,full,4_1_cts,base-p0077,1,setup_hold,7.25,0.17,162,143,-88.508,-83.984,22,46.72,d2fd6486fce0dd29b68a,0.93,2026-09-13T19:38:22
ethmac,full,5_1_grt,base-p0077,1,setup_hold,15.16,0.36,265,227,-102.927,-97.194,59,139.27,f10aff92aa6a34e5c2a7,0.93,2026-09-13T19:38:22
ethmac,full,5_1_grt,base-p0077,1,post_grt_wns,2.45,,1,0,-97.596,-97.596,41,139.27,f10aff92aa6a34e5c2a7,0.93,2026-09-13T19:38:22
ethmac,grt,5_1_grt,base,1,setup_hold,22.41,0.36,289,233,-102.291,-99.186,67,145.94,475c744da884c861d1f7,0.89,2026-09-10T22:13:52
ethmac,grt,5_1_grt,base,1,post_grt_wns,2.64,,1,0,-98.825,-98.825,56,145.94,475c744da884c861d1f7,0.89,2026-09-10T22:13:52
ethmac_lvt,cts,4_1_cts,base,1,setup_hold,8.23,0.19,126,80,-27.833,-19.708,18,45.36,868549d0654ff946398c,0.94,2026-09-10T22:17:59
ethmac_lvt,floorplan,2_1_floorplan,base,1,floorplan_setup,28.11,,397,59,-1420.681,-23.301,308,42.13,e588f86df1febbf0b819,0.85,2026-09-10T22:17:13
ethmac_lvt,full,2_1_floorplan,base-p00670068,1,floorplan_setup,13.24,,397,59,-1420.681,-23.301,308,27.4,e588f86df1febbf0b819,0.85,2026-09-12T20:55:26
ethmac_lvt,full,4_1_cts,base-p00670068,1,setup_hold,6.43,0.19,126,80,-27.833,-19.708,18,43.43,868549d0654ff946398c,0.85,2026-09-12T20:55:26
ethmac_lvt,full,5_1_grt,base-p00670068,1,setup_hold,14.78,0.39,129,111,-31.83,-28.516,19,118.52000000000001,14459a5a830135fb7f5b,0.85,2026-09-12T20:55:26
ethmac_lvt,full,5_1_grt,base-p00670068,1,post_grt_wns,2.61,,1,0,-28.55,-28.55,18,118.52000000000001,14459a5a830135fb7f5b,0.85,2026-09-12T20:55:26
ethmac_lvt,full,2_1_floorplan,base-p0069,1,floorplan_setup,13.25,,397,59,-1420.681,-23.301,308,27.28,e588f86df1febbf0b819,0.82,2026-09-13T03:36:10
ethmac_lvt,full,4_1_cts,base-p0069,1,setup_hold,6.52,0.2,126,80,-27.833,-19.708,18,43.54,868549d0654ff946398c,0.82,2026-09-13T03:36:10
ethmac_lvt,full,5_1_grt,base-p0069,1,setup_hold,14.67,0.39,129,111,-31.83,-28.516,19,118.72,14459a5a830135fb7f5b,0.82,2026-09-13T03:36:10
ethmac_lvt,full,5_1_grt,base-p0069,1,post_grt_wns,2.62,,1,0,-28.55,-28.55,18,118.72,14459a5a830135fb7f5b,0.82,2026-09-13T03:36:10
ethmac_lvt,full,2_1_floorplan,base-p0074,1,floorplan_setup,11.72,,300,59,-1420.681,-23.301,308,26.04,c9a231c3dfd047c1d622,0.86,2026-09-13T00:17:05
ethmac_lvt,full,4_1_cts,base-p0074,1,setup_hold,6.3,0.2,107,47,-25.944,-12.846,17,43.72,a84769ef8501fd1ad6e4,0.86,2026-09-13T00:17:05
ethmac_lvt,full,5_1_grt,base-p0074,1,setup_hold,8.39,0.39,100,70,-27.541,-26.333,18,112.78,3cc8e098baba3d2eeca4,0.86,2026-09-13T00:17:05
ethmac_lvt,full,5_1_grt,base-p0074,1,post_grt_wns,2.55,,1,0,-26.333,-26.333,18,112.78,3cc8e098baba3d2eeca4,0.86,2026-09-13T00:17:05
ethmac_lvt,full,2_1_floorplan,base-p0077,1,floorplan_setup,13.62,,397,59,-1420.681,-23.301,308,27.78,e588f86df1febbf0b819,0.85,2026-09-13T19:52:05
ethmac_lvt,full,4_1_cts,base-p0077,1,setup_hold,6.46,0.2,126,80,-27.833,-19.708,18,43.7,868549d0654ff946398c,0.85,2026-09-13T19:52:05
ethmac_lvt,full,5_1_grt,base-p0077,1,setup_hold,14.73,0.39,129,111,-31.83,-28.516,19,119.22999999999999,14459a5a830135fb7f5b,0.85,2026-09-13T19:52:05
ethmac_lvt,full,5_1_grt,base-p0077,1,post_grt_wns,2.61,,1,0,-28.55,-28.55,18,119.22999999999999,14459a5a830135fb7f5b,0.85,2026-09-13T19:52:05
ethmac_lvt,grt,5_1_grt,base,1,setup_hold,16.71,0.39,129,111,-31.83,-28.516,19,122.44,14459a5a830135fb7f5b,0.86,2026-09-10T22:21:03
ethmac_lvt,grt,5_1_grt,base,1,post_grt_wns,2.67,,1,0,-28.55,-28.55,18,122.44,14459a5a830135fb7f5b,0.86,2026-09-10T22:21:03
gcd,cts,4_1_cts,base,1,setup_hold,0.17,0.0,24,14,-42.428,-41.697,4,4.9,5d6bb9d0640e3eaf2236,0.98,2026-09-10T21:15:34
gcd,floorplan,2_1_floorplan,base,1,floorplan_setup,0.38,,61,32,-66.659,-63.947,21,1.9,d926c1d6588d405ca54b,0.78,2026-09-10T21:13:15
gcd,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.37,,61,32,-66.659,-63.947,21,1.88,d926c1d6588d405ca54b,0.90,2026-09-12T19:34:44
gcd,full,4_1_cts,base-p00670068,1,setup_hold,0.17,0.0,24,14,-42.428,-41.697,4,4.93,5d6bb9d0640e3eaf2236,0.90,2026-09-12T19:34:44
gcd,full,5_1_grt,base-p00670068,1,setup_hold,0.38,0.0,33,27,-52.651,-50.74,14,3.27,46a29f91d383fe8094f6,0.90,2026-09-12T19:34:44
gcd,full,5_1_grt,base-p00670068,1,post_grt_wns,0.05,,1,0,-50.74,-50.74,7,3.27,46a29f91d383fe8094f6,0.90,2026-09-12T19:34:44
gcd,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.36,,61,32,-66.659,-63.947,21,1.88,d926c1d6588d405ca54b,0.92,2026-09-13T02:14:36
gcd,full,4_1_cts,base-p0069,1,setup_hold,0.17,0.0,24,14,-42.428,-41.697,4,4.89,5d6bb9d0640e3eaf2236,0.92,2026-09-13T02:14:36
gcd,full,5_1_grt,base-p0069,1,setup_hold,0.39,0.0,33,27,-52.651,-50.74,14,3.25,46a29f91d383fe8094f6,0.92,2026-09-13T02:14:36
gcd,full,5_1_grt,base-p0069,1,post_grt_wns,0.05,,1,0,-50.74,-50.74,7,3.25,46a29f91d383fe8094f6,0.92,2026-09-13T02:14:36
gcd,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.36,,61,32,-66.659,-63.947,21,1.87,d926c1d6588d405ca54b,0.79,2026-09-12T22:55:08
gcd,full,4_1_cts,base-p0074,1,setup_hold,0.17,0.0,24,14,-42.428,-41.697,4,4.87,5d6bb9d0640e3eaf2236,0.79,2026-09-12T22:55:08
gcd,full,5_1_grt,base-p0074,1,setup_hold,0.4,0.0,38,30,-52.651,-50.74,14,3.39,6da7f95a688851ed32a9,0.79,2026-09-12T22:55:08
gcd,full,5_1_grt,base-p0074,1,post_grt_wns,0.05,,1,0,-50.74,-50.74,13,3.39,6da7f95a688851ed32a9,0.79,2026-09-12T22:55:08
gcd,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.37,,61,32,-66.659,-63.947,21,1.88,d926c1d6588d405ca54b,0.88,2026-09-13T18:29:03
gcd,full,4_1_cts,base-p0077,1,setup_hold,0.17,0.0,24,14,-42.428,-41.697,4,4.93,5d6bb9d0640e3eaf2236,0.88,2026-09-13T18:29:03
gcd,full,5_1_grt,base-p0077,1,setup_hold,0.38,0.0,33,27,-52.651,-50.74,14,3.3,46a29f91d383fe8094f6,0.88,2026-09-13T18:29:03
gcd,full,5_1_grt,base-p0077,1,post_grt_wns,0.04,,1,0,-50.74,-50.74,7,3.3,46a29f91d383fe8094f6,0.88,2026-09-13T18:29:03
gcd,grt,5_1_grt,base,1,setup_hold,0.4,0.0,33,27,-52.651,-50.74,14,3.33,46a29f91d383fe8094f6,0.98,2026-09-10T21:15:39
gcd,grt,5_1_grt,base,1,post_grt_wns,0.05,,1,0,-50.74,-50.74,7,3.33,46a29f91d383fe8094f6,0.98,2026-09-10T21:15:39
gcd-ccs,cts,4_1_cts,base,1,setup_hold,0.98,0.0,38,28,-49.993,-49.277,16,13.66,61988b2c27a546e66309,0.89,2026-09-10T22:52:34
gcd-ccs,floorplan,2_1_floorplan,base,1,floorplan_setup,0.42,,61,32,-66.659,-63.947,21,9.41,157454ec200f2cbba9f8,0.79,2026-09-10T22:52:19
gcd-ccs,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.41,,61,32,-66.659,-63.947,21,9.49,157454ec200f2cbba9f8,0.90,2026-09-12T19:38:49
gcd-ccs,full,4_1_cts,base-p00670068,1,setup_hold,0.94,0.0,38,28,-49.993,-49.277,16,13.56,61988b2c27a546e66309,0.90,2026-09-12T19:38:49
gcd-ccs,full,5_1_grt,base-p00670068,1,setup_hold,1.8,0.0,32,12,-55.724,-54.527,7,14.43,06cc0fc278c7e6069965,0.90,2026-09-12T19:38:49
gcd-ccs,full,5_1_grt,base-p00670068,1,post_grt_wns,0.34,,1,0,-54.848,-54.848,7,14.43,06cc0fc278c7e6069965,0.90,2026-09-12T19:38:49
gcd-ccs,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.41,,61,32,-66.659,-63.947,21,9.38,157454ec200f2cbba9f8,0.94,2026-09-13T02:18:04
gcd-ccs,full,4_1_cts,base-p0069,1,setup_hold,0.94,0.0,38,28,-49.993,-49.277,16,13.63,61988b2c27a546e66309,0.94,2026-09-13T02:18:04
gcd-ccs,full,5_1_grt,base-p0069,1,setup_hold,1.79,0.0,32,12,-55.724,-54.527,7,14.26,06cc0fc278c7e6069965,0.94,2026-09-13T02:18:04
gcd-ccs,full,5_1_grt,base-p0069,1,post_grt_wns,0.36,,1,0,-54.848,-54.848,7,14.26,06cc0fc278c7e6069965,0.94,2026-09-13T02:18:04
gcd-ccs,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.42,,61,32,-66.659,-63.947,21,9.49,157454ec200f2cbba9f8,0.95,2026-09-12T22:58:36
gcd-ccs,full,4_1_cts,base-p0074,1,setup_hold,0.92,0.0,38,28,-49.993,-49.277,16,13.47,61988b2c27a546e66309,0.95,2026-09-12T22:58:36
gcd-ccs,full,5_1_grt,base-p0074,1,setup_hold,1.78,0.0,32,12,-55.724,-54.527,7,14.22,06cc0fc278c7e6069965,0.95,2026-09-12T22:58:36
gcd-ccs,full,5_1_grt,base-p0074,1,post_grt_wns,0.34,,1,0,-54.848,-54.848,7,14.22,06cc0fc278c7e6069965,0.95,2026-09-12T22:58:36
gcd-ccs,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.42,,61,32,-66.659,-63.947,21,9.35,157454ec200f2cbba9f8,0.83,2026-09-13T18:32:31
gcd-ccs,full,4_1_cts,base-p0077,1,setup_hold,0.93,0.0,38,28,-49.993,-49.277,16,13.6,61988b2c27a546e66309,0.83,2026-09-13T18:32:31
gcd-ccs,full,5_1_grt,base-p0077,1,setup_hold,1.76,0.0,32,12,-55.724,-54.527,7,14.17,06cc0fc278c7e6069965,0.83,2026-09-13T18:32:31
gcd-ccs,full,5_1_grt,base-p0077,1,post_grt_wns,0.33,,1,0,-54.848,-54.848,7,14.17,06cc0fc278c7e6069965,0.83,2026-09-13T18:32:31
gcd-ccs,grt,5_1_grt,base,1,setup_hold,1.81,0.0,32,12,-55.724,-54.527,7,14.19,06cc0fc278c7e6069965,0.89,2026-09-10T22:53:20
